,date,tweet,tweet_tokens,tweet_tokens_WSW,tweet_normalized
344,2022-01-26 13:16:16+00:00,ptm sekolah gue terancam turun ke jangan dulu doooooong ini duit jajan gue belum kekumpul sejuta,"['ptm', 'sekolah', 'gue', 'terancam', 'turun', 'ke', 'jangan', 'dulu', 'doooooong', 'ini', 'duit', 'jajan', 'gue', 'belum', 'kekumpul', 'sejuta']","['ptm', 'sekolah', 'gue', 'terancam', 'turun', 'jangan', 'doooooong', 'duit', 'jajan', 'gue', 'belum', 'kekumpul', 'sejuta']",ptm sekolah gue terancam turun jangan doooooong duit jajan gue belum kekumpul sejuta
345,2022-01-26 12:52:42+00:00,rt hingga selasa sudah ada sekolah di jakarta yang ditutup,"['rt', 'hingga', 'selasa', 'sudah', 'ada', 'sekolah', 'di', 'jakarta', 'yang', 'ditutup']","['rt', 'hingga', 'sudah', 'ada', 'sekolah', 'di', 'jakarta', 'ditutup']",rt hingga sudah ada sekolah di jakarta ditutup
346,2022-01-26 12:51:52+00:00,hingga selasa sudah ada sekolah di jakarta yang ditutup,"['hingga', 'selasa', 'sudah', 'ada', 'sekolah', 'di', 'jakarta', 'yang', 'ditutup']","['hingga', 'sudah', 'ada', 'sekolah', 'di', 'jakarta', 'ditutup']",hingga sudah ada sekolah di jakarta ditutup
347,2022-01-26 12:51:32+00:00,untuk anakanak sekolah di jakarta yg rada khawatir karena masih ptm full atau padahal kasus covid lagi,"['untuk', 'anakanak', 'sekolah', 'di', 'jakarta', 'yg', 'rada', 'khawatir', 'karena', 'masih', 'ptm', 'full', 'atau', 'padahal', 'kasus', 'covid', 'lagi']","['anakanak', 'sekolah', 'di', 'jakarta', 'yg', 'rada', 'khawatir', 'karena', 'ptm', 'full', 'atau', 'kasus', 'covid', 'lagi']",anakanak sekolah di jakarta yang rada khawatir karena ptm full atau kasus covid lagi
348,2022-01-26 12:27:27+00:00,deh suka ptm karna ketemu crush pjj karna seru di rumah belajar,"['deh', 'suka', 'ptm', 'karna', 'ketemu', 'crush', 'pjj', 'karna', 'seru', 'di', 'rumah', 'belajar']","['deh', 'suka', 'ptm', 'karna', 'ketemu', 'crush', 'pjj', 'karna', 'seru', 'di', 'rumah', 'belajar']",deh suka ptm karna ketemu crush pjj karna seru di rumah belajar
349,2022-01-26 12:10:34+00:00,masih ptm,"['masih', 'ptm']",['ptm'],ptm
350,2022-01-26 12:10:10+00:00,assalamualaikum sehubungan dengan naik nya angka covid di dki apakah masih layak ptm sementara,"['assalamualaikum', 'sehubungan', 'dengan', 'naik', 'nya', 'angka', 'covid', 'di', 'dki', 'apakah', 'masih', 'layak', 'ptm', 'sementara']","['assalamualaikum', 'sehubungan', 'naik', 'angka', 'covid', 'di', 'dki', 'apakah', 'layak', 'ptm', 'sementara']",assalamualaikum sehubungan naik angka covid di dki apakah layak ptm sementara
351,2022-01-26 12:09:34+00:00,ngajar gini sumpah capek banget wes mending entah semua pjj atau semua ptm asal jangan separoh,"['ngajar', 'gini', 'sumpah', 'capek', 'banget', 'wes', 'mending', 'entah', 'semua', 'pjj', 'atau', 'semua', 'ptm', 'asal', 'jangan', 'separoh']","['ngajar', 'sumpah', 'capek', 'banget', 'wes', 'mending', 'entah', 'semua', 'pjj', 'atau', 'semua', 'ptm', 'asal', 'jangan', 'separoh']",ngajar sumpah capek banget wes mending entah semua pjj atau semua ptm asal jangan separoh
352,2022-01-26 12:07:13+00:00,trus bagaimana dengan ptm kasus udh tambah begini ko ptm masih di lanjutkankasian lah anak sement,"['trus', 'bagaimana', 'dengan', 'ptm', 'kasus', 'udh', 'tambah', 'begini', 'ko', 'ptm', 'masih', 'di', 'lanjutkankasian', 'lah', 'anak', 'sement']","['trus', 'ptm', 'kasus', 'udh', 'tambah', 'begini', 'ko', 'ptm', 'di', 'lanjutkankasian', 'anak', 'sement']",trus ptm kasus udh tambah begini ko ptm di lanjutkankasian anak sement
353,2022-01-26 12:02:34+00:00,kl ga distopminimal jadi ptm lah,"['kl', 'ga', 'distopminimal', 'jadi', 'ptm', 'lah']","['kl', 'distopminimal', 'jadi', 'ptm']",kalau distopminimal jadi ptm
354,2022-01-26 11:56:30+00:00,rt pg mendesak anies baswedan dan kepala daerah sekitar untuk ganti ptm persen jadi persen demi keselamatan dan kesehata,"['rt', 'pg', 'mendesak', 'anies', 'baswedan', 'dan', 'kepala', 'daerah', 'sekitar', 'untuk', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'demi', 'keselamatan', 'dan', 'kesehata']","['rt', 'pg', 'mendesak', 'anies', 'baswedan', 'kepala', 'daerah', 'sekitar', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'keselamatan', 'kesehata']",rt pg mendesak anies baswedan kepala daerah sekitar ganti ptm persen jadi persen keselamatan kesehata
355,2022-01-26 11:43:04+00:00,dari awal sih blended learning pjj ptm,"['dari', 'awal', 'sih', 'blended', 'learning', 'pjj', 'ptm']","['dari', 'awal', 'blended', 'learning', 'pjj', 'ptm']",dari awal blended learning pjj ptm
356,2022-01-26 11:38:53+00:00,aku minggu ptm minggu ptm minggu ptm sesi smpe skrg,"['aku', 'minggu', 'ptm', 'minggu', 'ptm', 'minggu', 'ptm', 'sesi', 'smpe', 'skrg']","['aku', 'ptm', 'ptm', 'ptm', 'sesi', 'smpe', 'skrg']",aku ptm ptm ptm sesi smpe sekarng
357,2022-01-26 11:36:51+00:00,minggu sesi jadi absen itu pagi ikut mapel absen itu siang ikut mapel ming,"['minggu', 'sesi', 'jadi', 'absen', 'itu', 'pagi', 'ikut', 'mapel', 'absen', 'itu', 'siang', 'ikut', 'mapel', 'ming']","['sesi', 'jadi', 'absen', 'pagi', 'ikut', 'mapel', 'absen', 'ikut', 'mapel', 'ming']",sesi jadi absen pagi ikut mata pelajaran absen ikut mata pelajaran ming
358,2022-01-26 11:10:20+00:00,rt perhimpunan pendidikan dan guru pg meminta gubernur dki jakarta anies baswedan untuk mengevaluasi pelaksanaan ptm pers,"['rt', 'perhimpunan', 'pendidikan', 'dan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'untuk', 'mengevaluasi', 'pelaksanaan', 'ptm', 'pers']","['rt', 'perhimpunan', 'pendidikan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'mengevaluasi', 'pelaksanaan', 'ptm', 'pers']",rt perhimpunan pendidikan guru pg meminta gubernur dki jakarta anies baswedan mengevaluasi pelaksanaan ptm pers
359,2022-01-26 11:09:23+00:00,besok gua ptm lg anjir menggabut,"['besok', 'gua', 'ptm', 'lg', 'anjir', 'menggabut']","['besok', 'gua', 'ptm', 'lg', 'anjir', 'menggabut']",besok gua ptm lagi anjir menggabut
360,2022-01-26 10:59:44+00:00,sch guyss doain daerah ku tetap safe yaa biar sekolahku tetep jalann walau cuma yg penting tetep ptm,"['sch', 'guyss', 'doain', 'daerah', 'ku', 'tetap', 'safe', 'yaa', 'biar', 'sekolahku', 'tetep', 'jalann', 'walau', 'cuma', 'yg', 'penting', 'tetep', 'ptm']","['sch', 'guyss', 'doain', 'daerah', 'tetap', 'safe', 'yaa', 'biar', 'sekolahku', 'tetep', 'jalann', 'walau', 'cuma', 'yg', 'penting', 'tetep', 'ptm']",sch guyss doain daerah tetap safe yaa biar sekolahku tetep jalann walau cuma yang penting tetep ptm
361,2022-01-26 10:56:02+00:00,ptm tapi ga asikkk,"['ptm', 'tapi', 'ga', 'asikkk']","['ptm', 'asikkk']",ptm asikkk
362,2022-01-26 10:38:54+00:00,rt perhimpunan pendidikan dan guru pg meminta gubernur dki jakarta anies baswedan untuk mengevaluasi pelaksanaan ptm pers,"['rt', 'perhimpunan', 'pendidikan', 'dan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'untuk', 'mengevaluasi', 'pelaksanaan', 'ptm', 'pers']","['rt', 'perhimpunan', 'pendidikan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'mengevaluasi', 'pelaksanaan', 'ptm', 'pers']",rt perhimpunan pendidikan guru pg meminta gubernur dki jakarta anies baswedan mengevaluasi pelaksanaan ptm pers
363,2022-01-26 10:11:23+00:00,bekasi ketularan sih kayanya nanti br minggu ptm msh pula udh disuruh bdr lg aja krn ada guru yg positip,"['bekasi', 'ketularan', 'sih', 'kayanya', 'nanti', 'br', 'minggu', 'ptm', 'msh', 'pula', 'udh', 'disuruh', 'bdr', 'lg', 'aja', 'krn', 'ada', 'guru', 'yg', 'positip']","['bekasi', 'ketularan', 'kayanya', 'nanti', 'br', 'ptm', 'msh', 'pula', 'udh', 'disuruh', 'bdr', 'lg', 'aja', 'krn', 'ada', 'guru', 'yg', 'positip']",bekasi ketularan kayanya nanti br ptm msh pula udh disuruh belajar dari rumah lagi aja krn ada guru yang positip
364,2022-01-26 10:04:34+00:00,jika jakarta ppkm level ptm persen turun jadi persen,"['jika', 'jakarta', 'ppkm', 'level', 'ptm', 'persen', 'turun', 'jadi', 'persen']","['jika', 'jakarta', 'ppkm', 'level', 'ptm', 'persen', 'turun', 'jadi', 'persen']",jika jakarta ppkm level ptm persen turun jadi persen
365,2022-01-26 09:52:31+00:00,ketentuannya kalau ppkm di level baru ptm bisa kami turunkan jadi persen kata riza,"['ketentuannya', 'kalau', 'ppkm', 'di', 'level', 'baru', 'ptm', 'bisa', 'kami', 'turunkan', 'jadi', 'persen', 'kata', 'riza']","['ketentuannya', 'kalau', 'ppkm', 'di', 'level', 'ptm', 'turunkan', 'jadi', 'persen', 'kata', 'riza']",ketentuannya kalau ppkm di level ptm turunkan jadi persen kata riza
366,2022-01-26 09:35:33+00:00,pg mendesak anies baswedan dan kepala daerah sekitar untuk ganti ptm persen jadi persen demi keselamatan da,"['pg', 'mendesak', 'anies', 'baswedan', 'dan', 'kepala', 'daerah', 'sekitar', 'untuk', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'demi', 'keselamatan', 'da']","['pg', 'mendesak', 'anies', 'baswedan', 'kepala', 'daerah', 'sekitar', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'keselamatan', 'da']",pg mendesak anies baswedan kepala daerah sekitar ganti ptm persen jadi persen keselamatan da
367,2022-01-26 09:34:42+00:00,anak sesi lbh asik sih tp klo balik ptm lg  sesi ,"['anak', 'sesi', 'lbh', 'asik', 'sih', 'tp', 'klo', 'balik', 'ptm', 'lg', 'sesi']","['anak', 'sesi', 'lbh', 'asik', 'tp', 'klo', 'balik', 'ptm', 'lg', 'sesi']",anak sesi lbh asik tp klo balik ptm lagi sesi
368,2022-01-26 09:34:29+00:00,pg mendesak anies baswedan dan kepala daerah sekitar untuk ganti ptm persen jadi persen demi keselamatan da,"['pg', 'mendesak', 'anies', 'baswedan', 'dan', 'kepala', 'daerah', 'sekitar', 'untuk', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'demi', 'keselamatan', 'da']","['pg', 'mendesak', 'anies', 'baswedan', 'kepala', 'daerah', 'sekitar', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'keselamatan', 'da']",pg mendesak anies baswedan kepala daerah sekitar ganti ptm persen jadi persen keselamatan da
369,2022-01-26 09:11:44+00:00,rt pg mendesak anies baswedan dan kepala daerah sekitar untuk ganti ptm persen jadi persen demi keselamatan dan kesehata,"['rt', 'pg', 'mendesak', 'anies', 'baswedan', 'dan', 'kepala', 'daerah', 'sekitar', 'untuk', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'demi', 'keselamatan', 'dan', 'kesehata']","['rt', 'pg', 'mendesak', 'anies', 'baswedan', 'kepala', 'daerah', 'sekitar', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'keselamatan', 'kesehata']",rt pg mendesak anies baswedan kepala daerah sekitar ganti ptm persen jadi persen keselamatan kesehata
370,2022-01-26 09:11:10+00:00,pg mendesak anies baswedan dan kepala daerah sekitar untuk ganti ptm persen jadi persen demi keselamatan da,"['pg', 'mendesak', 'anies', 'baswedan', 'dan', 'kepala', 'daerah', 'sekitar', 'untuk', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'demi', 'keselamatan', 'da']","['pg', 'mendesak', 'anies', 'baswedan', 'kepala', 'daerah', 'sekitar', 'ganti', 'ptm', 'persen', 'jadi', 'persen', 'keselamatan', 'da']",pg mendesak anies baswedan kepala daerah sekitar ganti ptm persen jadi persen keselamatan da
371,2022-01-26 08:49:07+00:00,sudah ada sekolah yang ditutup atau menghentikan proses ptm akibat siswa dan guru positif covid,"['sudah', 'ada', 'sekolah', 'yang', 'ditutup', 'atau', 'menghentikan', 'proses', 'ptm', 'akibat', 'siswa', 'dan', 'guru', 'positif', 'covid']","['sudah', 'ada', 'sekolah', 'ditutup', 'atau', 'menghentikan', 'proses', 'ptm', 'akibat', 'siswa', 'guru', 'positif', 'covid']",sudah ada sekolah ditutup atau menghentikan proses ptm akibat siswa guru positif covid
372,2022-01-26 08:38:57+00:00,rt gue abang kenapa gak sekolah libur atau school from home maliq libur tante iyangada yang kofiiiittt lah anak sd,"['rt', 'gue', 'abang', 'kenapa', 'gak', 'sekolah', 'libur', 'atau', 'school', 'from', 'home', 'maliq', 'libur', 'tante', 'iyangada', 'yang', 'kofiiiittt', 'lah', 'anak', 'sd']","['rt', 'gue', 'abang', 'sekolah', 'libur', 'atau', 'school', 'home', 'maliq', 'libur', 'tante', 'iyangada', 'kofiiiittt', 'anak', 'sd']",rt gue abang sekolah libur atau school home maliq libur tante iyangada kofiiiittt anak sd
373,2022-01-26 08:20:26+00:00,rt perhimpunan pendidikan dan guru pg meminta gubernur dki jakarta anies baswedan untuk mengevaluasi pelaksanaan ptm pers,"['rt', 'perhimpunan', 'pendidikan', 'dan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'untuk', 'mengevaluasi', 'pelaksanaan', 'ptm', 'pers']","['rt', 'perhimpunan', 'pendidikan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'mengevaluasi', 'pelaksanaan', 'ptm', 'pers']",rt perhimpunan pendidikan guru pg meminta gubernur dki jakarta anies baswedan mengevaluasi pelaksanaan ptm pers
374,2022-01-26 08:15:00+00:00,perhimpunan pendidikan dan guru pg meminta gubernur dki jakarta anies baswedan untuk mengevaluasi pelaksanaan ,"['perhimpunan', 'pendidikan', 'dan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'untuk', 'mengevaluasi', 'pelaksanaan']","['perhimpunan', 'pendidikan', 'guru', 'pg', 'meminta', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'mengevaluasi', 'pelaksanaan']",perhimpunan pendidikan guru pg meminta gubernur dki jakarta anies baswedan mengevaluasi pelaksanaan
375,2022-01-26 08:11:06+00:00,waguriza sebut jika jakarta ppkm level ptm persen,"['waguriza', 'sebut', 'jika', 'jakarta', 'ppkm', 'level', 'ptm', 'persen']","['waguriza', 'sebut', 'jika', 'jakarta', 'ppkm', 'level', 'ptm', 'persen']",waguriza sebut jika jakarta ppkm level ptm persen
376,2022-01-26 08:02:04+00:00,udaahh sena sena tau gak sih mulai hari ini gue balik lagi ke full pjj kemarin kan seminggu dua kali,"['udaahh', 'sena', 'sena', 'tau', 'gak', 'sih', 'mulai', 'hari', 'ini', 'gue', 'balik', 'lagi', 'ke', 'full', 'pjj', 'kemarin', 'kan', 'seminggu', 'dua', 'kali']","['udaahh', 'sena', 'sena', 'tau', 'mulai', 'gue', 'balik', 'lagi', 'full', 'pjj', 'kemarin', 'dua']",udaahh sena sena tau mulai gue balik lagi full pjj kemarin dua
377,2022-01-26 07:44:27+00:00,ptm di dki akan tetap dilakukan karena masih sesuai dengan sk menteri,"['ptm', 'di', 'dki', 'akan', 'tetap', 'dilakukan', 'karena', 'masih', 'sesuai', 'dengan', 'sk', 'menteri']","['ptm', 'di', 'dki', 'tetap', 'dilakukan', 'karena', 'sesuai', 'sk', 'menteri']",ptm di dki tetap dilakukan karena sesuai sk menteri
378,2022-01-26 07:33:21+00:00,rt gue abang kenapa gak sekolah libur atau school from home maliq libur tante iyangada yang kofiiiittt lah anak sd,"['rt', 'gue', 'abang', 'kenapa', 'gak', 'sekolah', 'libur', 'atau', 'school', 'from', 'home', 'maliq', 'libur', 'tante', 'iyangada', 'yang', 'kofiiiittt', 'lah', 'anak', 'sd']","['rt', 'gue', 'abang', 'sekolah', 'libur', 'atau', 'school', 'home', 'maliq', 'libur', 'tante', 'iyangada', 'kofiiiittt', 'anak', 'sd']",rt gue abang sekolah libur atau school home maliq libur tante iyangada kofiiiittt anak sd
379,2022-01-26 07:29:32+00:00,wagudki sebut ptm akan dikurangi persen jika status ppkm jakarta naik level,"['wagudki', 'sebut', 'ptm', 'akan', 'dikurangi', 'persen', 'jika', 'status', 'ppkm', 'jakarta', 'naik', 'level']","['wagudki', 'sebut', 'ptm', 'dikurangi', 'persen', 'jika', 'status', 'ppkm', 'jakarta', 'naik', 'level']",wagudki sebut ptm dikurangi persen jika status ppkm jakarta naik level
380,2022-01-26 07:28:19+00:00,rt gue abang kenapa gak sekolah libur atau school from home maliq libur tante iyangada yang kofiiiittt lah anak sd,"['rt', 'gue', 'abang', 'kenapa', 'gak', 'sekolah', 'libur', 'atau', 'school', 'from', 'home', 'maliq', 'libur', 'tante', 'iyangada', 'yang', 'kofiiiittt', 'lah', 'anak', 'sd']","['rt', 'gue', 'abang', 'sekolah', 'libur', 'atau', 'school', 'home', 'maliq', 'libur', 'tante', 'iyangada', 'kofiiiittt', 'anak', 'sd']",rt gue abang sekolah libur atau school home maliq libur tante iyangada kofiiiittt anak sd
381,2022-01-26 06:56:29+00:00,ptm tapi soalnya kalo menurutku ga kondusif banget kelasku tu benerbener serame itu,"['ptm', 'tapi', 'soalnya', 'kalo', 'menurutku', 'ga', 'kondusif', 'banget', 'kelasku', 'tu', 'benerbener', 'serame', 'itu']","['ptm', 'soalnya', 'kalo', 'menurutku', 'kondusif', 'banget', 'kelasku', 'benerbener', 'serame']",ptm soalnya kalo menurutku kondusif banget kelasku benerbener serame
382,2022-01-26 06:17:33+00:00,ada kurangnya sii kl pjj bener ga ngerti materi tapi setidaknya kl mau belajar ga ke ganggu yg lain kl,"['ada', 'kurangnya', 'sii', 'kl', 'pjj', 'bener', 'ga', 'ngerti', 'materi', 'tapi', 'setidaknya', 'kl', 'mau', 'belajar', 'ga', 'ke', 'ganggu', 'yg', 'lain', 'kl']","['ada', 'kurangnya', 'sii', 'kl', 'pjj', 'bener', 'ngerti', 'materi', 'setidaknya', 'kl', 'mau', 'belajar', 'ganggu', 'yg', 'lain', 'kl']",ada kurangnya sii kalau pjj bener ngerti materi setidaknya kalau mau belajar ganggu yang lain kalau
383,2022-01-26 06:15:16+00:00,bstruggle nya sklh ptm setelah setengah hari sekolah ptm saat pulang sekolah belum tentu sekolah mu sudah be,"['bstruggle', 'nya', 'sklh', 'ptm', 'setelah', 'setengah', 'hari', 'sekolah', 'ptm', 'saat', 'pulang', 'sekolah', 'belum', 'tentu', 'sekolah', 'mu', 'sudah', 'be']","['bstruggle', 'sklh', 'ptm', 'setelah', 'setengah', 'sekolah', 'ptm', 'pulang', 'sekolah', 'belum', 'tentu', 'sekolah', 'sudah']",bstruggle sklh ptm setelah setengah sekolah ptm pulang sekolah belum tentu sekolah sudah
384,2022-01-26 05:22:40+00:00,semoga bpk ri marufamin dpt segera meminta menkes berkoordinasi dgn mendikbudristek,"['semoga', 'bpk', 'ri', 'marufamin', 'dpt', 'segera', 'meminta', 'menkes', 'berkoordinasi', 'dgn', 'mendikbudristek']","['semoga', 'bpk', 'ri', 'marufamin', 'dpt', 'segera', 'meminta', 'menkes', 'berkoordinasi', 'dgn', 'mendikbudristek']",semoga bpk ri marufamin dpt segera meminta menkes berkoordinasi dengan mendikbudristek
385,2022-01-26 05:16:55+00:00,dua minggu kmrn ptm trs berhubung mas crush satu kelas aku tuh rapih mau berangkat sekolah bisa hampir sejam,"['dua', 'minggu', 'kmrn', 'ptm', 'trs', 'berhubung', 'mas', 'crush', 'satu', 'kelas', 'aku', 'tuh', 'rapih', 'mau', 'berangkat', 'sekolah', 'bisa', 'hampir', 'sejam']","['dua', 'kmrn', 'ptm', 'trs', 'berhubung', 'mas', 'crush', 'kelas', 'aku', 'rapih', 'mau', 'berangkat', 'sekolah', 'hampir', 'sejam']",dua kemarin ptm trs berhubung mas crush kelas aku rapih mau berangkat sekolah hampir sejam
386,2022-01-26 04:38:58+00:00,aku lebih prefer ptm seminggu brngkt seminggu nya online soalnya kan keadaan nya masi kaya gini,"['aku', 'lebih', 'prefer', 'ptm', 'seminggu', 'brngkt', 'seminggu', 'nya', 'online', 'soalnya', 'kan', 'keadaan', 'nya', 'masi', 'kaya', 'gini']","['aku', 'lebih', 'prefer', 'ptm', 'brngkt', 'online', 'soalnya', 'keadaan', 'kaya']",aku lebih prefer ptm brngkt online soalnya keadaan kaya
387,2022-01-26 04:22:40+00:00,ptm disesisesi,"['ptm', 'disesisesi']","['ptm', 'disesisesi']",ptm disesisesi
388,2022-01-26 04:15:18+00:00,kalau ptm kmrn sih cepet gegara matkul doang trs yg dijadiin ptm cuma sks sksnya lg yg sisa tetep daring tp,"['kalau', 'ptm', 'kmrn', 'sih', 'cepet', 'gegara', 'matkul', 'doang', 'trs', 'yg', 'dijadiin', 'ptm', 'cuma', 'sks', 'sksnya', 'lg', 'yg', 'sisa', 'tetep', 'daring', 'tp']","['kalau', 'ptm', 'kmrn', 'cepet', 'gegara', 'matkul', 'doang', 'trs', 'yg', 'dijadiin', 'ptm', 'cuma', 'sks', 'sksnya', 'lg', 'yg', 'sisa', 'tetep', 'daring', 'tp']",kalau ptm kemarin cepet gegara mata kuliah doang trs yang dijadiin ptm cuma sks sksnya lagi yang sisa tetep daring tp
389,2022-01-26 03:32:17+00:00, tapi ga adil juga dong yg santer di sorot harus diberhentiin ptm ,"['tapi', 'ga', 'adil', 'juga', 'dong', 'yg', 'santer', 'di', 'sorot', 'harus', 'diberhentiin', 'ptm']","['adil', 'dong', 'yg', 'santer', 'di', 'sorot', 'diberhentiin', 'ptm']",adil dong yang santer di sorot diberhentiin ptm
390,2022-01-26 03:08:13+00:00,punyaku udh ptm tp ttp pjj xfxfxx xfxfxfxbf capek tugasnya malah jd nambah banyak nder xfxfxxa,"['punyaku', 'udh', 'ptm', 'tp', 'ttp', 'pjj', 'xfxfxx', 'xfxfxfxbf', 'capek', 'tugasnya', 'malah', 'jd', 'nambah', 'banyak', 'nder', 'xfxfxxa']","['punyaku', 'udh', 'ptm', 'tp', 'ttp', 'pjj', 'xfxfxx', 'xfxfxfxbf', 'capek', 'tugasnya', 'malah', 'jd', 'nambah', 'banyak', 'nder', 'xfxfxxa']",punyaku udh ptm tp ttp pjj xfxfxx xfxfxfxbf capek tugasnya malah jd nambah banyak nder xfxfxxa
391,2022-01-26 03:05:33+00:00,pjj kmrn ptm masih masih enak skrg gaenak cape,"['pjj', 'kmrn', 'ptm', 'masih', 'masih', 'enak', 'skrg', 'gaenak', 'cape']","['pjj', 'kmrn', 'ptm', 'enak', 'skrg', 'gaenak', 'cape']",pjj kemarin ptm enak sekarng gaenak cape
392,2022-01-26 02:55:22+00:00,ptm tapi,"['ptm', 'tapi']",['ptm'],ptm
393,2022-01-26 02:53:08+00:00,pjj atau ptm,"['pjj', 'atau', 'ptm']","['pjj', 'atau', 'ptm']",pjj atau ptm
394,2022-01-26 02:32:16+00:00,rt arif ptm jg menjadi resiko penyebaran omicron dan anak kita yg terdampak,"['rt', 'arif', 'ptm', 'jg', 'menjadi', 'resiko', 'penyebaran', 'omicron', 'dan', 'anak', 'kita', 'yg', 'terdampak']","['rt', 'arif', 'ptm', 'jg', 'menjadi', 'resiko', 'penyebaran', 'omicron', 'anak', 'yg', 'terdampak']",rt arif ptm jg menjadi resiko penyebaran omicron anak yang terdampak
395,2022-01-26 02:24:19+00:00,alias gue udah pewe banget sama ptm,"['alias', 'gue', 'udah', 'pewe', 'banget', 'sama', 'ptm']","['alias', 'gue', 'udah', 'pewe', 'banget', 'sama', 'ptm']",alias gue udah pewe banget sama ptm
396,2022-01-26 02:11:27+00:00,lah katanya mau ptm lagi awokwkwkkw ngabrut ngakak brutallll,"['lah', 'katanya', 'mau', 'ptm', 'lagi', 'awokwkwkkw', 'ngabrut', 'ngakak', 'brutallll']","['katanya', 'mau', 'ptm', 'lagi', 'awokwkwkkw', 'ngabrut', 'ngakak', 'brutallll']",katanya mau ptm lagi awokwkwkkw ngabrut ngakak brutallll
397,2022-01-26 01:50:47+00:00,yah emang udah bener ptm deh drpd tp ujung ujungnya bakal pjj semua lagi,"['yah', 'emang', 'udah', 'bener', 'ptm', 'deh', 'drpd', 'tp', 'ujung', 'ujungnya', 'bakal', 'pjj', 'semua', 'lagi']","['emang', 'udah', 'bener', 'ptm', 'deh', 'drpd', 'tp', 'ujung', 'ujungnya', 'bakal', 'pjj', 'semua', 'lagi']",emang udah bener ptm deh daripada tp ujung ujungnya bakal pjj semua lagi
398,2022-01-26 01:46:33+00:00,oiya gw soalnya lgi skolah onlen ini klian udh ptm atau ptm,"['oiya', 'gw', 'soalnya', 'lgi', 'skolah', 'onlen', 'ini', 'klian', 'udh', 'ptm', 'atau', 'ptm']","['oiya', 'gw', 'soalnya', 'lgi', 'skolah', 'onlen', 'klian', 'udh', 'ptm', 'atau', 'ptm']",oiya gue soalnya lgi skolah onlen klian udh ptm atau ptm
399,2022-01-26 01:45:05+00:00,udh ptm tapi baru jdi kaya seminggu ptm seminggu pjj gituu,"['udh', 'ptm', 'tapi', 'baru', 'jdi', 'kaya', 'seminggu', 'ptm', 'seminggu', 'pjj', 'gituu']","['udh', 'ptm', 'jdi', 'kaya', 'ptm', 'pjj', 'gituu']",udh ptm jdi kaya ptm pjj gituu
